4.41344e-05,4.41344e-05
1.46866,1.32305
2.18175,1.66572
2.81825,1.66572
3.53134,1.32305
4.99996,4.41344e-05
1.32305,1.46866
1.62185,1.62185
2.21661,1.85899
2.78339,1.85899
3.37815,1.62185
3.67695,1.46866
1.66572,2.18175
1.85899,2.21661
2.25998,2.25998
2.74002,2.25998
3.14101,2.21661
3.33428,2.18175
1.66572,2.81825
1.85899,2.78339
2.25998,2.74002
2.74002,2.74002
3.14101,2.78339
3.33428,2.81825
1.32305,3.53134
1.62185,3.37815
2.21661,3.14101
2.78339,3.14101
3.37815,3.37815
3.67695,3.53134
4.41344e-05,4.99996
1.46866,3.67695
2.18175,3.33428
2.81825,3.33428
3.53134,3.67695
4.99996,4.99996
