12.6308,12.6937
13.0473,12.4945
12.5586,10.7908
14.0829,12.1367
14.0862,10.8596
12.4384,11.8068
14.0301,11.6565
14.5785,12.5265
13.684,12.4291
5.82077,12.0858
7.3781,11.9488
7.71694,12.6059
8.23114,12.685
7.97884,11.7631
8.85216,12.9312
7.92546,11.3653
9.0856,12.7803
9.89344,12.9067
10.7971,12.8058
10.1027,12.3476
11.6265,11.071
12.9812,11.2352
12.0822,12.4787
13.6423,11.3797
13.8827,12.7437
13.1997,11.7831
13.4256,12.8401
13.3906,12.5565
15.3658,12.4401
14.188,10.9673
5.59595,13.0881
6.85611,13.7123
6.06898,12.7551
6.88219,13.0496
7.35973,12.8955
6.8537,12.662
7.37709,12.3905
8.25331,13.2998
9.34537,11.6966
9.62625,11.6902
9.94258,11.762
11.855,12.0817
11.1257,12.0458
13.3174,12.0128
11.9634,12.1884
12.6637,13.0437
14.3593,12.8767
14.0159,13.1945
14.3988,12.2365
15.3803,11.779
13.938,12.8677
5.4027,14.3983
5.25281,14.7499
5.31611,13.0355
6.07819,14.0816
6.06119,14.138
6.59299,14.4548
7.87171,13.6868
8.18232,12.5962
10.0135,13.5089
11.2584,12.8226
10.4888,12.9539
11.7023,12.2213
13.0567,12.8173
13.0741,12.5573
12.4739,14.0545
13.7105,13.6467
13.9288,14.4757
13.8584,14.4674
14.9673,13.411
15.055,13.7366
15.2582,13.8434
3.69506,15.2216
4.05221,14.4273
4.31585,13.9704
4.61281,14.382
5.50527,13.3415
7.06177,13.1272
8.71566,13.9165
9.18639,14.2954
9.89567,13.4738
9.51531,11.7
9.73809,12.57
11.7154,12.4981
12.7965,13.3633
11.6327,12.3201
12.1841,13.969
12.9873,13.2729
13.6214,14.6687
14.3472,13.2899
14.7303,14.0255
16.1888,14.543
16.7689,14.3697
2.92988,15.8892
4.75599,15.846
3.59553,15.4814
5.58458,15.8846
5.78263,14.6177
6.65869,13.869
7.89539,13.7757
8.07819,13.7653
8.74248,12.9587
9.10713,12.3416
11.0692,12.5558
11.2439,13.0549
11.6939,14.147
12.1402,12.685
12.1246,13.9091
14.3253,14.9168
14.7095,14.6603
15.2592,15.4234
16.3943,14.2837
16.492,15.4072
15.7693,16.0473
2.89749,17.1476
3.8935,17.3578
3.56439,15.8863
5.10469,16.5529
6.53448,15.8339
6.44543,15.2521
7.6516,14.5348
9.12852,14.3847
9.85229,13.7484
10.0931,13.762
9.93493,14.1782
11.4341,13.7725
12.645,13.6742
13.5885,13.6637
12.7613,13.5493
13.1238,14.2174
13.9419,15.8009
15.7051,16.2421
16.7757,16.1184
17.8911,15.9978
17.2264,17.0044
1.74632,18.8602
2.17698,17.8803
3.52762,17.3682
5.00811,17.0178
5.8948,15.1937
7.05146,16.2508
8.03058,15.8513
8.93998,15.3948
8.33562,14.5726
8.82142,14.6653
9.85359,14.4328
10.6852,13.4001
11.8053,12.9878
12.7217,14.9469
12.7379,15.3155
13.8422,14.6829
15.3105,14.8127
15.1037,15.1142
16.5146,16.8338
17.7643,18.2072
19.2502,17.591
0.000371969,19.9997
2.16752,19.0153
2.88089,17.0311
3.88336,15.8568
4.88258,15.7662
6.53433,15.0768
7.90242,16.1272
9.53331,15.7593
8.26433,14.9952
10.0387,15.5207
10.6991,14.8557
11.7619,14.555
12.2492,14.1263
13.4935,13.9834
14.1362,15.4763
13.5716,13.65
15.1996,14.08
16.662,15.3784
16.9202,16.6141
18.3306,18.1179
19.9996,19.9996
