0.000117401,0.000117401
3.72948,3.70194
5.18984,5.09345
6.16819,5.96159
6.91765,6.55935
7.54404,6.99225
8.09706,7.30937
8.60443,7.53733
9.08333,7.69152
9.54554,7.7809
10,7.8102
10.4545,7.7809
10.9167,7.69152
11.3956,7.53733
11.9029,7.30937
12.456,6.99225
13.0824,6.55935
13.8318,5.96159
14.8102,5.09345
16.2705,3.70194
19.9999,0.000117401
3.70194,3.72948
4.30906,4.30906
5.44645,5.37761
6.29603,6.11705
6.99099,6.66049
7.58899,7.06538
8.12551,7.36667
8.62234,7.58523
9.0939,7.73386
9.55045,7.82028
10,7.84865
10.4495,7.82028
10.9061,7.73386
11.3777,7.58523
11.8745,7.36667
12.411,7.06538
13.009,6.66049
13.704,6.11705
14.5536,5.37761
15.6909,4.30906
16.2981,3.72948
5.09345,5.18984
5.37761,5.44645
5.9336,5.9336
6.56776,6.45772
7.15376,6.89257
7.69151,7.23803
8.19143,7.50429
8.66426,7.70149
9.11879,7.83729
9.56207,7.91681
10,7.943
10.4379,7.91681
10.8812,7.83729
11.3357,7.70149
11.8086,7.50429
12.3085,7.23803
12.8462,6.89257
13.4322,6.45772
14.0664,5.9336
14.6224,5.44645
14.9066,5.18984
5.96159,6.16819
6.11705,6.29603
6.45772,6.56776
6.89709,6.89709
7.36644,7.21563
7.83125,7.48916
8.28368,7.71003
8.7239,7.87833
9.15454,7.99627
9.57884,8.06604
10,8.08912
10.4212,8.06604
10.8455,7.99627
11.2761,7.87833
11.7163,7.71003
12.1687,7.48916
12.6336,7.21563
13.1029,6.89709
13.5423,6.56776
13.883,6.29603
14.0384,6.16819
6.55935,6.91765
6.66049,6.99099
6.89257,7.15376
7.21563,7.36644
7.58925,7.58925
7.98528,7.79477
8.38868,7.96872
8.79317,8.10543
9.19661,8.20313
9.59871,8.26161
10,8.28106
10.4013,8.26161
10.8034,8.20313
11.2068,8.10543
11.6113,7.96872
12.0147,7.79477
12.4107,7.58925
12.7844,7.36644
13.1074,7.15376
13.3395,6.99099
13.4406,6.91765
6.99225,7.54404
7.06538,7.58899
7.23803,7.69151
7.48916,7.83125
7.79477,7.98528
8.1344,8.1344
8.49373,8.26573
8.86402,8.37192
9.24022,8.44929
9.61947,8.49614
10,8.51182
10.3805,8.49614
10.7598,8.44929
11.136,8.37192
11.5063,8.26573
11.8656,8.1344
12.2052,7.98528
12.5108,7.83125
12.762,7.69151
12.9346,7.58899
13.0077,7.54404
7.30937,8.09706
7.36667,8.12551
7.50429,8.19143
7.71003,8.28368
7.96872,8.38868
8.26573,8.49373
8.589,8.589
8.92959,8.66785
9.28113,8.72624
9.63909,8.76198
10,8.774
10.3609,8.76198
10.7189,8.72624
11.0704,8.66785
11.411,8.589
11.7343,8.49373
12.0313,8.38868
12.29,8.28368
12.4957,8.19143
12.6333,8.12551
12.6906,8.09706
7.53733,8.60443
7.58523,8.62234
7.70149,8.66426
7.87833,8.7239
8.10543,8.79317
8.37192,8.86402
8.66785,8.92959
8.98479,8.98479
9.31597,9.02621
9.6559,9.05177
10,9.0604
10.3441,9.05177
10.684,9.02621
11.0152,8.98479
11.3322,8.92959
11.6281,8.86402
11.8946,8.79317
12.1217,8.7239
12.2985,8.66426
12.4148,8.62234
12.4627,8.60443
7.69152,9.08333
7.73386,9.0939
7.83729,9.11879
7.99627,9.15454
8.20313,9.19661
8.44929,9.24022
8.72624,9.28113
9.02621,9.31597
9.34234,9.34234
9.6687,9.35872
10,9.36426
10.3313,9.35872
10.6577,9.34234
10.9738,9.31597
11.2738,9.28113
11.5507,9.24022
11.7969,9.19661
12.0037,9.15454
12.1627,9.11879
12.2661,9.0939
12.3085,9.08333
7.7809,9.54554
7.82028,9.55045
7.91681,9.56207
8.06604,9.57884
8.26161,9.59871
8.49614,9.61947
8.76198,9.63909
9.05177,9.6559
9.35872,9.6687
9.67668,9.67668
10,9.67938
10.3233,9.67668
10.6413,9.6687
10.9482,9.6559
11.238,9.63909
11.5039,9.61947
11.7384,9.59871
11.934,9.57884
12.0832,9.56207
12.1797,9.55045
12.2191,9.54554
7.8102,10
7.84865,10
7.943,10
8.08912,10
8.28106,10
8.51182,10
8.774,10
9.0604,10
9.36426,10
9.67938,10
10,10
10.3206,10
10.6357,10
10.9396,10
11.226,10
11.4882,10
11.7189,10
11.9109,10
12.057,10
12.1514,10
12.1898,10
7.7809,10.4545
7.82028,10.4495
7.91681,10.4379
8.06604,10.4212
8.26161,10.4013
8.49614,10.3805
8.76198,10.3609
9.05177,10.3441
9.35872,10.3313
9.67668,10.3233
10,10.3206
10.3233,10.3233
10.6413,10.3313
10.9482,10.3441
11.238,10.3609
11.5039,10.3805
11.7384,10.4013
11.934,10.4212
12.0832,10.4379
12.1797,10.4495
12.2191,10.4545
7.69152,10.9167
7.73386,10.9061
7.83729,10.8812
7.99627,10.8455
8.20313,10.8034
8.44929,10.7598
8.72624,10.7189
9.02621,10.684
9.34234,10.6577
9.6687,10.6413
10,10.6357
10.3313,10.6413
10.6577,10.6577
10.9738,10.684
11.2738,10.7189
11.5507,10.7598
11.7969,10.8034
12.0037,10.8455
12.1627,10.8812
12.2661,10.9061
12.3085,10.9167
7.53733,11.3956
7.58523,11.3777
7.70149,11.3357
7.87833,11.2761
8.10543,11.2068
8.37192,11.136
8.66785,11.0704
8.98479,11.0152
9.31597,10.9738
9.6559,10.9482
10,10.9396
10.3441,10.9482
10.684,10.9738
11.0152,11.0152
11.3322,11.0704
11.6281,11.136
11.8946,11.2068
12.1217,11.2761
12.2985,11.3357
12.4148,11.3777
12.4627,11.3956
7.30937,11.9029
7.36667,11.8745
7.50429,11.8086
7.71003,11.7163
7.96872,11.6113
8.26573,11.5063
8.589,11.411
8.92959,11.3322
9.28113,11.2738
9.63909,11.238
10,11.226
10.3609,11.238
10.7189,11.2738
11.0704,11.3322
11.411,11.411
11.7343,11.5063
12.0313,11.6113
12.29,11.7163
12.4957,11.8086
12.6333,11.8745
12.6906,11.9029
6.99225,12.456
7.06538,12.411
7.23803,12.3085
7.48916,12.1687
7.79477,12.0147
8.1344,11.8656
8.49373,11.7343
8.86402,11.6281
9.24022,11.5507
9.61947,11.5039
10,11.4882
10.3805,11.5039
10.7598,11.5507
11.136,11.6281
11.5063,11.7343
11.8656,11.8656
12.2052,12.0147
12.5108,12.1687
12.762,12.3085
12.9346,12.411
13.0077,12.456
6.55935,13.0824
6.66049,13.009
6.89257,12.8462
7.21563,12.6336
7.58925,12.4107
7.98528,12.2052
8.38868,12.0313
8.79317,11.8946
9.19661,11.7969
9.59871,11.7384
10,11.7189
10.4013,11.7384
10.8034,11.7969
11.2068,11.8946
11.6113,12.0313
12.0147,12.2052
12.4107,12.4107
12.7844,12.6336
13.1074,12.8462
13.3395,13.009
13.4406,13.0824
5.96159,13.8318
6.11705,13.704
6.45772,13.4322
6.89709,13.1029
7.36644,12.7844
7.83125,12.5108
8.28368,12.29
8.7239,12.1217
9.15454,12.0037
9.57884,11.934
10,11.9109
10.4212,11.934
10.8455,12.0037
11.2761,12.1217
11.7163,12.29
12.1687,12.5108
12.6336,12.7844
13.1029,13.1029
13.5423,13.4322
13.883,13.704
14.0384,13.8318
5.09345,14.8102
5.37761,14.5536
5.9336,14.0664
6.56776,13.5423
7.15376,13.1074
7.69151,12.762
8.19143,12.4957
8.66426,12.2985
9.11879,12.1627
9.56207,12.0832
10,12.057
10.4379,12.0832
10.8812,12.1627
11.3357,12.2985
11.8086,12.4957
12.3085,12.762
12.8462,13.1074
13.4322,13.5423
14.0664,14.0664
14.6224,14.5536
14.9066,14.8102
3.70194,16.2705
4.30906,15.6909
5.44645,14.6224
6.29603,13.883
6.99099,13.3395
7.58899,12.9346
8.12551,12.6333
8.62234,12.4148
9.0939,12.2661
9.55045,12.1797
10,12.1514
10.4495,12.1797
10.9061,12.2661
11.3777,12.4148
11.8745,12.6333
12.411,12.9346
13.009,13.3395
13.704,13.883
14.5536,14.6224
15.6909,15.6909
16.2981,16.2705
0.000117401,19.9999
3.72948,16.2981
5.18984,14.9066
6.16819,14.0384
6.91765,13.4406
7.54404,13.0077
8.09706,12.6906
8.60443,12.4627
9.08333,12.3085
9.54554,12.2191
10,12.1898
10.4545,12.2191
10.9167,12.3085
11.3956,12.4627
11.9029,12.6906
12.456,13.0077
13.0824,13.4406
13.8318,14.0384
14.8102,14.9066
16.2705,16.2981
19.9999,19.9999
