3.58144e-05,6.72234e-06
1.79309,0.0689184
1.61958,1.42313
2.81493,1.84136
4.39647,1.41922
4.99995,4.7594e-05
0.356117,1.10792
1.09003,0.392254
1.29209,1.44581
2.87953,1.02119
3.94876,0.724308
3.4042,0.885448
0.661036,2.0561
1.3869,1.97512
1.53128,1.68393
2.85112,1.82175
3.96384,2.00133
4.26353,2.21895
0.309575,3.42379
1.31223,3.21755
1.53746,2.85751
2.3685,2.73297
3.18005,3.08741
3.51939,3.36957
1.21219,4.62838
1.24744,3.35474
2.35283,4.0548
2.50825,4.08621
3.45576,4.34784
4.53043,3.6334
4.35041e-05,4.99996
0.613649,3.8431
1.28813,4.85274
2.26061,5.30047
3.58825,5.12757
4.99997,4.99998
