7.06366e-05,7.06366e-05
2.26735,2.2037
3.20414,2.98111
3.8848,3.40534
4.46144,3.62414
5,3.69247
5.53856,3.62414
6.1152,3.40534
6.79586,2.98111
7.73265,2.2037
9.99993,7.06366e-05
2.2037,2.26735
2.59282,2.59282
3.33603,3.17714
3.93971,3.52657
4.48269,3.71776
5,3.77854
5.51731,3.71776
6.06029,3.52657
6.66397,3.17714
7.40718,2.59282
7.7963,2.26735
2.98111,3.20414
3.17714,3.33603
3.573,3.573
4.0493,3.79852
4.52624,3.93553
5,3.98099
5.47376,3.93553
5.9507,3.79852
6.427,3.573
6.82286,3.33603
7.01889,3.20414
3.40534,3.8848
3.52657,3.93971
3.79852,4.0493
4.16395,4.16395
4.57428,4.24488
5,4.27305
5.42572,4.24488
5.83605,4.16395
6.20148,4.0493
6.47343,3.93971
6.59466,3.8848
3.62414,4.46144
3.71776,4.48269
3.93553,4.52624
4.24488,4.57428
4.60987,4.60987
5,4.62282
5.39013,4.60987
5.75512,4.57428
6.06447,4.52624
6.28224,4.48269
6.37586,4.46144
3.69247,5
3.77854,5
3.98099,5
4.27305,5
4.62282,5
5,5
5.37718,5
5.72695,5
6.01901,5
6.22146,5
6.30753,5
3.62414,5.53856
3.71776,5.51731
3.93553,5.47376
4.24488,5.42572
4.60987,5.39013
5,5.37718
5.39013,5.39013
5.75512,5.42572
6.06447,5.47376
6.28224,5.51731
6.37586,5.53856
3.40534,6.1152
3.52657,6.06029
3.79852,5.9507
4.16395,5.83605
4.57428,5.75512
5,5.72695
5.42572,5.75512
5.83605,5.83605
6.20148,5.9507
6.47343,6.06029
6.59466,6.1152
2.98111,6.79586
3.17714,6.66397
3.573,6.427
4.0493,6.20148
4.52624,6.06447
5,6.01901
5.47376,6.06447
5.9507,6.20148
6.427,6.427
6.82286,6.66397
7.01889,6.79586
2.2037,7.73265
2.59282,7.40718
3.33603,6.82286
3.93971,6.47343
4.48269,6.28224
5,6.22146
5.51731,6.28224
6.06029,6.47343
6.66397,6.82286
7.40718,7.40718
7.7963,7.73265
7.06366e-05,9.99993
2.26735,7.7963
3.20414,7.01889
3.8848,6.59466
4.46144,6.37586
5,6.30753
5.53856,6.37586
6.1152,6.59466
6.79586,7.01889
7.73265,7.7963
9.99993,9.99993
